"Institusjonskode";"Institusjonsnavn";"Avdelingskode";"Avdelingsnavn";"Årstall";"Semester";"Semesternavn";"Studentkategori";"Kategoritekst";"Antall totalt";"Antall kvinner";"Antall menn"
"0211";"Høgskolen i Bodø";"440000";"Avdeling for helsefag";"1999";"3";"Høst";"S";"Studenter";"625";"524";"101"
"0211";"Høgskolen i Bodø";"440000";"Avdeling for helsefag";"2000";"1";"Vår";"S";"Studenter";"686";"588";"98"
"0211";"Høgskolen i Bodø";"440000";"Avdeling for helsefag";"1996";"1";"Vår";"S";"Studenter";"495";"417";"78"
"0211";"Høgskolen i Bodø";"440000";"Avdeling for helsefag";"2003";"1";"Vår";"S";"Studenter";"668";"559";"109"
"0211";"Høgskolen i Bodø";"440000";"Avdeling for helsefag";"1999";"1";"Vår";"S";"Studenter";"639";"530";"109"
"0211";"Høgskolen i Bodø";"440000";"Avdeling for helsefag";"1997";"1";"Vår";"S";"Studenter";"580";"472";"108"
"0211";"Høgskolen i Bodø";"440000";"Avdeling for helsefag";"1998";"1";"Vår";"S";"Studenter";"618";"513";"105"
"0211";"Høgskolen i Bodø";"440000";"Avdeling for helsefag";"2002";"1";"Vår";"S";"Studenter";"703";"586";"117"
"0211";"Høgskolen i Bodø";"440000";"Avdeling for helsefag";"1996";"3";"Høst";"S";"Studenter";"547";"441";"106"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2001";"1";"Vår";"S";"Studenter";"283";"102";"181"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2004";"1";"Vår";"S";"Studenter";"223";"83";"140"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2009";"1";"Vår";"S";"Studenter";"238";"84";"154"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2003";"1";"Vår";"S";"Studenter";"288";"102";"186"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"1999";"1";"Vår";"S";"Studenter";"170";"74";"96"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2005";"1";"Vår";"S";"Studenter";"188";"73";"115"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"1996";"1";"Vår";"S";"Studenter";"155";"61";"94"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2006";"1";"Vår";"S";"Studenter";"148";"59";"89"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2000";"1";"Vår";"S";"Studenter";"186";"77";"109"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2011";"1";"Vår";"S";"Studenter";"340";"141";"199"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"1997";"1";"Vår";"S";"Studenter";"225";"98";"127"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2007";"1";"Vår";"S";"Studenter";"180";"72";"108"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2010";"1";"Vår";"S";"Studenter";"233";"86";"147"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2001";"3";"Høst";"S";"Studenter";"272";"104";"168"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2007";"3";"Høst";"S";"Studenter";"198";"75";"123"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2005";"3";"Høst";"S";"Studenter";"164";"67";"97"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"1996";"3";"Høst";"S";"Studenter";"264";"111";"153"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2002";"3";"Høst";"S";"Studenter";"289";"109";"180"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2009";"3";"Høst";"S";"Studenter";"228";"88";"140"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"1999";"3";"Høst";"S";"Studenter";"216";"94";"122"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"1997";"3";"Høst";"S";"Studenter";"215";"90";"125"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2008";"3";"Høst";"S";"Studenter";"227";"89";"138"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2000";"3";"Høst";"S";"Studenter";"237";"93";"144"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2004";"3";"Høst";"S";"Studenter";"201";"79";"122"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"1998";"3";"Høst";"S";"Studenter";"191";"82";"109"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2010";"3";"Høst";"S";"Studenter";"351";"145";"206"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2006";"3";"Høst";"S";"Studenter";"154";"72";"82"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"1998";"1";"Vår";"S";"Studenter";"191";"76";"115"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2002";"1";"Vår";"S";"Studenter";"221";"90";"131"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2008";"1";"Vår";"S";"Studenter";"194";"73";"121"
"0211";"Høgskolen i Bodø";"450000";"Fakultet for biovitenskap og akvakultur";"2003";"3";"Høst";"S";"Studenter";"256";"93";"163"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2011";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2008";"3";"Høst";"S";"Studenter";"2234";"1767";"467"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2010";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2004";"3";"Høst";"S";"Studenter";"1875";"1440";"435"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2005";"3";"Høst";"S";"Studenter";"2107";"1636";"471"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2010";"3";"Høst";"S";"Studenter";"2407";"1855";"552"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2007";"3";"Høst";"S";"Studenter";"1833";"1425";"408"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2009";"3";"Høst";"S";"Studenter";"2195";"1720";"475"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2006";"3";"Høst";"S";"Studenter";"1884";"1453";"431"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2010";"1";"Vår";"S";"Studenter";"2156";"1690";"466"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2007";"1";"Vår";"S";"Studenter";"1766";"1340";"426"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2006";"1";"Vår";"S";"Studenter";"1939";"1488";"451"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2009";"1";"Vår";"S";"Studenter";"2002";"1590";"412"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2008";"1";"Vår";"S";"Studenter";"1923";"1519";"404"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2005";"1";"Vår";"S";"Studenter";"1872";"1419";"453"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2011";"1";"Vår";"S";"Studenter";"2343";"1823";"520"
"0211";"Høgskolen i Bodø";"460000";"Profesjonshøgskolen";"2004";"1";"Vår";"S";"Studenter";"1827";"1385";"442"
"0212";"Høgskolen i Finnmark";"000000";"HiFm (uspesifisert underenhet)";"1997";"1";"Vår";"S";"Studenter";"10";"7";"3"
"0212";"Høgskolen i Finnmark";"000000";"HiFm (uspesifisert underenhet)";"1997";"3";"Høst";"S";"Studenter";"12";"7";"5"
"0212";"Høgskolen i Finnmark";"000000";"HiFm (uspesifisert underenhet)";"1995";"3";"Høst";"S";"Studenter";"1895";"0";"0"
"0212";"Høgskolen i Finnmark";"000000";"HiFm (uspesifisert underenhet)";"1995";"1";"Vår";"S";"Studenter";"1791";"0";"0"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2010";"1";"Vår";"P";"Personer uten studierett";"6";"0";"0"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2010";"1";"Vår";"S";"Studenter";"747";"531";"216"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"1996";"3";"Høst";"S";"Studenter";"483";"247";"236"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2001";"3";"Høst";"S";"Studenter";"813";"397";"416"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"1998";"3";"Høst";"S";"Studenter";"546";"283";"263"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2010";"3";"Høst";"S";"Studenter";"843";"601";"242"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2007";"3";"Høst";"S";"Studenter";"990";"653";"337"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"1997";"3";"Høst";"S";"Studenter";"462";"258";"204"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"1999";"3";"Høst";"S";"Studenter";"586";"294";"292"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2002";"3";"Høst";"S";"Studenter";"885";"534";"351"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2011";"3";"Høst";"S";"Studenter";"915";"653";"262"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2000";"3";"Høst";"S";"Studenter";"570";"287";"283"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2003";"3";"Høst";"S";"Studenter";"876";"576";"300"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2006";"3";"Høst";"S";"Studenter";"1046";"697";"349"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2008";"3";"Høst";"S";"Studenter";"894";"615";"279"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2011";"1";"Vår";"S";"Studenter";"868";"632";"236"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2002";"1";"Vår";"S";"Studenter";"961";"529";"432"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2001";"1";"Vår";"S";"Studenter";"710";"349";"361"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"1998";"1";"Vår";"S";"Studenter";"516";"282";"234"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2007";"1";"Vår";"S";"Studenter";"1058";"680";"378"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"1996";"1";"Vår";"S";"Studenter";"451";"240";"211"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"1997";"1";"Vår";"S";"Studenter";"449";"242";"207"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2006";"1";"Vår";"S";"Studenter";"1056";"717";"339"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2008";"1";"Vår";"S";"Studenter";"972";"643";"329"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2005";"1";"Vår";"S";"Studenter";"919";"625";"294"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2003";"1";"Vår";"S";"Studenter";"892";"539";"353"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"1999";"1";"Vår";"S";"Studenter";"477";"250";"227"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2009";"1";"Vår";"S";"Studenter";"870";"615";"255"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2000";"1";"Vår";"S";"Studenter";"560";"281";"279"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2004";"1";"Vår";"S";"Studenter";"863";"567";"296"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2005";"3";"Høst";"S";"Studenter";"889";"606";"283"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2004";"3";"Høst";"S";"Studenter";"918";"633";"285"
"0212";"Høgskolen i Finnmark";"410000";"Avdeling for nærings- og sosialfag";"2009";"3";"Høst";"S";"Studenter";"722";"523";"199"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2000";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2003";"3";"Høst";"S";"Studenter";"804";"611";"193"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2010";"1";"Vår";"P";"Personer uten studierett";"14";"6";"8"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"1996";"3";"Høst";"S";"Studenter";"865";"628";"237"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2000";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2006";"3";"Høst";"S";"Studenter";"869";"631";"238"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2009";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2007";"3";"Høst";"S";"Studenter";"710";"517";"193"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2010";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2001";"1";"Vår";"S";"Studenter";"747";"556";"191"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2005";"1";"Vår";"S";"Studenter";"782";"575";"207"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2010";"1";"Vår";"S";"Studenter";"798";"577";"221"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"1996";"1";"Vår";"S";"Studenter";"771";"551";"220"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2006";"1";"Vår";"S";"Studenter";"841";"601";"240"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2000";"1";"Vår";"S";"Studenter";"744";"554";"190"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2009";"1";"Vår";"S";"Studenter";"718";"534";"184"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2004";"1";"Vår";"S";"Studenter";"829";"626";"203"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"1999";"1";"Vår";"S";"Studenter";"980";"743";"237"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"1997";"1";"Vår";"S";"Studenter";"883";"662";"221"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2003";"1";"Vår";"S";"Studenter";"818";"603";"215"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2007";"1";"Vår";"S";"Studenter";"763";"570";"193"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2008";"1";"Vår";"S";"Studenter";"652";"471";"181"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2010";"3";"Høst";"S";"Studenter";"828";"600";"228"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2001";"3";"Høst";"S";"Studenter";"865";"656";"209"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2011";"3";"Høst";"S";"Studenter";"705";"489";"216"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2000";"3";"Høst";"S";"Studenter";"782";"582";"200"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2009";"3";"Høst";"S";"Studenter";"827";"600";"227"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2008";"3";"Høst";"S";"Studenter";"749";"547";"202"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2002";"3";"Høst";"S";"Studenter";"857";"648";"209"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2005";"3";"Høst";"S";"Studenter";"759";"555";"204"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"1997";"3";"Høst";"S";"Studenter";"1143";"849";"294"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"1999";"3";"Høst";"S";"Studenter";"1079";"810";"269"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2002";"1";"Vår";"S";"Studenter";"896";"691";"205"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"1998";"1";"Vår";"S";"Studenter";"1215";"901";"314"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2011";"1";"Vår";"S";"Studenter";"760";"544";"216"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"1998";"3";"Høst";"S";"Studenter";"1255";"964";"291"
"0212";"Høgskolen i Finnmark";"430000";"Avdeling for pedagogiske og humanistiske fag";"2004";"3";"Høst";"S";"Studenter";"786";"578";"208"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2011";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2001";"3";"Høst";"S";"Studenter";"238";"199";"39"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2010";"1";"Vår";"P";"Personer uten studierett";"5";"0";"0"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2007";"3";"Høst";"S";"Studenter";"226";"192";"34"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2000";"3";"Høst";"S";"Studenter";"224";"196";"28"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2009";"3";"Høst";"S";"Studenter";"258";"234";"24"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2004";"3";"Høst";"S";"Studenter";"242";"211";"31"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2010";"3";"Høst";"S";"Studenter";"215";"193";"22"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"1999";"3";"Høst";"S";"Studenter";"282";"256";"26"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"1996";"3";"Høst";"S";"Studenter";"186";"168";"18"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2011";"3";"Høst";"S";"Studenter";"259";"227";"32"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2005";"3";"Høst";"S";"Studenter";"206";"179";"27"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"1997";"3";"Høst";"S";"Studenter";"208";"186";"22"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2006";"3";"Høst";"S";"Studenter";"232";"196";"36"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2002";"3";"Høst";"S";"Studenter";"202";"175";"27"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2005";"1";"Vår";"S";"Studenter";"203";"178";"25"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"1999";"1";"Vår";"S";"Studenter";"244";"216";"28"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"1998";"1";"Vår";"S";"Studenter";"208";"186";"22"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2004";"1";"Vår";"S";"Studenter";"222";"192";"30"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2001";"1";"Vår";"S";"Studenter";"229";"200";"29"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2000";"1";"Vår";"S";"Studenter";"224";"196";"28"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2009";"1";"Vår";"S";"Studenter";"263";"234";"29"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"1996";"1";"Vår";"S";"Studenter";"158";"142";"16"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2010";"1";"Vår";"S";"Studenter";"262";"239";"23"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"1997";"1";"Vår";"S";"Studenter";"204";"187";"17"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2008";"1";"Vår";"S";"Studenter";"184";"154";"30"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2006";"1";"Vår";"S";"Studenter";"199";"174";"25"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2011";"1";"Vår";"S";"Studenter";"215";"192";"23"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2002";"1";"Vår";"S";"Studenter";"214";"179";"35"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2007";"1";"Vår";"S";"Studenter";"214";"180";"34"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2003";"1";"Vår";"S";"Studenter";"181";"159";"22"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"1998";"3";"Høst";"S";"Studenter";"225";"200";"25"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2003";"3";"Høst";"S";"Studenter";"273";"235";"38"
"0212";"Høgskolen i Finnmark";"440000";"Avdeling for helsefag";"2008";"3";"Høst";"S";"Studenter";"247";"219";"28"
"0212";"Høgskolen i Finnmark";"460000";"Avdeling for fritids- og kulturfag";"1997";"3";"Høst";"S";"Studenter";"309";"222";"87"
"0212";"Høgskolen i Finnmark";"460000";"Avdeling for fritids- og kulturfag";"1997";"1";"Vår";"S";"Studenter";"365";"251";"114"
"0212";"Høgskolen i Finnmark";"460000";"Avdeling for fritids- og kulturfag";"2000";"1";"Vår";"S";"Studenter";"326";"274";"52"
"0212";"Høgskolen i Finnmark";"460000";"Avdeling for fritids- og kulturfag";"1996";"1";"Vår";"S";"Studenter";"436";"294";"142"
"0212";"Høgskolen i Finnmark";"460000";"Avdeling for fritids- og kulturfag";"1999";"1";"Vår";"S";"Studenter";"318";"220";"98"
"0212";"Høgskolen i Finnmark";"460000";"Avdeling for fritids- og kulturfag";"2001";"1";"Vår";"S";"Studenter";"337";"282";"55"
"0212";"Høgskolen i Finnmark";"460000";"Avdeling for fritids- og kulturfag";"1996";"3";"Høst";"S";"Studenter";"421";"286";"135"
"0212";"Høgskolen i Finnmark";"460000";"Avdeling for fritids- og kulturfag";"2000";"3";"Høst";"S";"Studenter";"337";"282";"55"
"0212";"Høgskolen i Finnmark";"460000";"Avdeling for fritids- og kulturfag";"2001";"3";"Høst";"S";"Studenter";"419";"326";"93"
"0212";"Høgskolen i Finnmark";"460000";"Avdeling for fritids- og kulturfag";"1998";"3";"Høst";"S";"Studenter";"318";"220";"98"
"0212";"Høgskolen i Finnmark";"460000";"Avdeling for fritids- og kulturfag";"1998";"1";"Vår";"S";"Studenter";"308";"221";"87"
"0212";"Høgskolen i Finnmark";"460000";"Avdeling for fritids- og kulturfag";"1999";"3";"Høst";"S";"Studenter";"279";"211";"68"
